"subject","focal","position","pos_num","x","x_lab","y","y_mc","manip_ok","comp","inv_app","inv_dl","inv_cat","x_brand","x_pop","x_rep","x_other_brand","x_other_rep","x_other_pop"
8203,"pop","first",1,1,"high",5,0.474541752,0,0,-0.328532236,-1.026639344,-1.980208333,0,1,1,0,1,NA
8203,"rep","second",2,1,"high",3,-1.046843177,0,1,-0.328532236,-1.026639344,-1.980208333,0,1,1,0,NA,1
8203,"brand","third",3,0,"low",6,1.032586558,1,1,-0.328532236,-1.026639344,-1.980208333,0,1,1,NA,1,1
8205,"rep","first",1,0,"low",6,1.953156823,1,0,1.004801097,-0.026639344,0.019791667,1,0,0,1,NA,0
8205,"brand","second",2,1,"high",7,2.032586558,1,1,1.004801097,-0.026639344,0.019791667,1,0,0,NA,0,0
8205,"pop","third",3,0,"low",4,-0.525458248,1,1,1.004801097,-0.026639344,0.019791667,1,0,0,1,0,NA
8206,"rep","first",1,1,"high",5,0.953156823,1,0,0.338134431,-0.693306011,-0.355208333,1,1,1,1,NA,1
8206,"brand","second",2,1,"high",4,-0.967413442,1,1,0.338134431,-0.693306011,-0.355208333,1,1,1,NA,1,1
8206,"pop","third",3,1,"high",4,-0.525458248,1,1,0.338134431,-0.693306011,-0.355208333,1,1,1,1,1,NA
8207,"pop","first",1,0,"low",6,1.474541752,1,0,0.338134431,-0.026639344,-0.230208333,0,0,1,0,1,NA
8207,"brand","second",2,0,"low",7,2.032586558,1,1,0.338134431,-0.026639344,-0.230208333,0,0,1,NA,1,0
8207,"rep","third",3,1,"high",7,2.953156823,1,1,0.338134431,-0.026639344,-0.230208333,0,0,1,0,NA,0
8208,"pop","first",1,0,"low",4,-0.525458248,0,0,1.338134431,-0.359972678,-0.230208333,1,0,0,1,0,NA
8208,"brand","second",2,1,"high",4,-0.967413442,1,1,1.338134431,-0.359972678,-0.230208333,1,0,0,NA,0,0
8208,"rep","third",3,0,"low",1,-3.046843177,1,1,1.338134431,-0.359972678,-0.230208333,1,0,0,1,NA,0
8209,"pop","first",1,0,"low",2,-2.525458248,1,0,0.671467764,-0.026639344,0.894791667,1,0,0,1,0,NA
8209,"rep","second",2,0,"low",2,-2.046843177,1,1,0.671467764,-0.026639344,0.894791667,1,0,0,1,NA,0
8209,"brand","third",3,1,"high",6,1.032586558,1,1,0.671467764,-0.026639344,0.894791667,1,0,0,NA,0,0
8210,"rep","first",1,0,"low",5,0.953156823,1,0,-0.328532236,0.306693989,-0.230208333,0,0,0,0,NA,0
8210,"brand","second",2,0,"low",5,0.032586558,1,1,-0.328532236,0.306693989,-0.230208333,0,0,0,NA,0,0
8210,"pop","third",3,0,"low",3,-1.525458248,1,1,-0.328532236,0.306693989,-0.230208333,0,0,0,0,0,NA
8211,"rep","first",1,1,"high",2,-2.046843177,1,0,-0.661865569,-1.693306011,-0.730208333,0,1,1,0,NA,1
8211,"pop","second",2,1,"high",2,-2.525458248,1,1,-0.661865569,-1.693306011,-0.730208333,0,1,1,0,1,NA
8211,"brand","third",3,0,"low",2,-2.967413442,1,1,-0.661865569,-1.693306011,-0.730208333,0,1,1,NA,1,1
8212,"rep","first",1,1,"high",6,1.953156823,1,0,-0.328532236,-1.693306011,0.019791667,1,0,1,1,NA,0
8212,"brand","second",2,1,"high",6,1.032586558,0,1,-0.328532236,-1.693306011,0.019791667,1,0,1,NA,1,0
8212,"pop","third",3,0,"low",3,-1.525458248,1,1,-0.328532236,-1.693306011,0.019791667,1,0,1,1,1,NA
8213,"pop","first",1,0,"low",4,-0.525458248,1,0,-0.661865569,-1.359972678,-0.855208333,0,0,1,0,1,NA
8213,"rep","second",2,1,"high",5,0.953156823,0,1,-0.661865569,-1.359972678,-0.855208333,0,0,1,0,NA,0
8213,"brand","third",3,0,"low",6,1.032586558,1,1,-0.661865569,-1.359972678,-0.855208333,0,0,1,NA,1,0
8214,"pop","first",1,0,"low",7,2.474541752,0,0,1.671467764,-2.693306011,1.644791667,1,0,1,1,1,NA
8214,"brand","second",2,1,"high",7,2.032586558,1,1,1.671467764,-2.693306011,1.644791667,1,0,1,NA,1,0
8214,"rep","third",3,1,"high",5,0.953156823,1,1,1.671467764,-2.693306011,1.644791667,1,0,1,1,NA,0
8215,"brand","first",1,0,"low",4,-0.967413442,0,0,0.671467764,-1.026639344,-0.105208333,0,1,0,NA,0,1
8215,"pop","second",2,1,"high",5,0.474541752,1,1,0.671467764,-1.026639344,-0.105208333,0,1,0,0,0,NA
8215,"rep","third",3,0,"low",3,-1.046843177,1,1,0.671467764,-1.026639344,-0.105208333,0,1,0,0,NA,1
8216,"pop","first",1,0,"low",3,-1.525458248,1,0,1.004801097,-1.026639344,0.519791667,1,0,1,1,1,NA
8216,"brand","second",2,1,"high",5,0.032586558,1,1,1.004801097,-1.026639344,0.519791667,1,0,1,NA,1,0
8216,"rep","third",3,1,"high",5,0.953156823,0,1,1.004801097,-1.026639344,0.519791667,1,0,1,1,NA,0
8217,"pop","first",1,1,"high",7,2.474541752,1,0,1.671467764,0.306693989,1.019791667,0,1,1,0,1,NA
8217,"brand","second",2,0,"low",7,2.032586558,1,1,1.671467764,0.306693989,1.019791667,0,1,1,NA,1,1
8217,"rep","third",3,1,"high",7,2.953156823,0,1,1.671467764,0.306693989,1.019791667,0,1,1,0,NA,1
8219,"rep","first",1,0,"low",5,0.953156823,1,0,-0.995198903,-1.026639344,-0.105208333,1,1,0,1,NA,1
8219,"pop","second",2,1,"high",4,-0.525458248,0,1,-0.995198903,-1.026639344,-0.105208333,1,1,0,1,0,NA
8219,"brand","third",3,1,"high",4,-0.967413442,0,1,-0.995198903,-1.026639344,-0.105208333,1,1,0,NA,0,1
8220,"brand","first",1,0,"low",5,0.032586558,1,0,1.338134431,0.306693989,2.144791667,0,0,1,NA,1,0
8220,"rep","second",2,1,"high",6,1.953156823,1,1,1.338134431,0.306693989,2.144791667,0,0,1,0,NA,0
8220,"pop","third",3,0,"low",5,0.474541752,0,1,1.338134431,0.306693989,2.144791667,0,0,1,0,1,NA
8221,"rep","first",1,1,"high",2,-2.046843177,1,0,-5.328532236,-0.026639344,-1.480208333,1,0,1,1,NA,0
8221,"brand","second",2,1,"high",3,-1.967413442,0,1,-5.328532236,-0.026639344,-1.480208333,1,0,1,NA,1,0
8221,"pop","third",3,0,"low",5,0.474541752,0,1,-5.328532236,-0.026639344,-1.480208333,1,0,1,1,1,NA
8222,"pop","first",1,1,"high",6,1.474541752,1,0,0.671467764,0.640027322,0.269791667,0,1,1,0,1,NA
8222,"brand","second",2,0,"low",4,-0.967413442,1,1,0.671467764,0.640027322,0.269791667,0,1,1,NA,1,1
8222,"rep","third",3,1,"high",4,-0.046843177,0,1,0.671467764,0.640027322,0.269791667,0,1,1,0,NA,1
8223,"brand","first",1,1,"high",3,-1.967413442,1,0,0.004801097,-1.026639344,-0.230208333,1,1,1,NA,1,1
8223,"rep","second",2,1,"high",6,1.953156823,1,1,0.004801097,-1.026639344,-0.230208333,1,1,1,1,NA,1
8223,"pop","third",3,1,"high",3,-1.525458248,1,1,0.004801097,-1.026639344,-0.230208333,1,1,1,1,1,NA
8224,"brand","first",1,0,"low",1,-3.967413442,1,0,-0.661865569,1.306693989,1.894791667,0,0,0,NA,0,0
8224,"rep","second",2,0,"low",1,-3.046843177,0,1,-0.661865569,1.306693989,1.894791667,0,0,0,0,NA,0
8224,"pop","third",3,0,"low",1,-3.525458248,0,1,-0.661865569,1.306693989,1.894791667,0,0,0,0,0,NA
8225,"pop","first",1,0,"low",7,2.474541752,0,0,-1.328532236,-2.693306011,0.519791667,0,0,1,0,1,NA
8225,"brand","second",2,0,"low",5,0.032586558,1,1,-1.328532236,-2.693306011,0.519791667,0,0,1,NA,1,0
8225,"rep","third",3,1,"high",6,1.953156823,1,1,-1.328532236,-2.693306011,0.519791667,0,0,1,0,NA,0
8226,"pop","first",1,1,"high",5,0.474541752,1,0,0.671467764,0.640027322,0.144791667,1,1,0,1,0,NA
8226,"brand","second",2,1,"high",6,1.032586558,1,1,0.671467764,0.640027322,0.144791667,1,1,0,NA,0,1
8226,"rep","third",3,0,"low",2,-2.046843177,1,1,0.671467764,0.640027322,0.144791667,1,1,0,1,NA,1
8227,"rep","first",1,0,"low",3,-1.046843177,1,0,0.671467764,-2.359972678,-1.605208333,1,0,0,1,NA,0
8227,"pop","second",2,0,"low",4,-0.525458248,1,1,0.671467764,-2.359972678,-1.605208333,1,0,0,1,0,NA
8227,"brand","third",3,1,"high",6,1.032586558,1,1,0.671467764,-2.359972678,-1.605208333,1,0,0,NA,0,0
8228,"rep","first",1,1,"high",6,1.953156823,1,0,-1.328532236,1.973360656,0.769791667,0,1,1,0,NA,1
8228,"brand","second",2,0,"low",3,-1.967413442,1,1,-1.328532236,1.973360656,0.769791667,0,1,1,NA,1,1
8228,"pop","third",3,1,"high",4,-0.525458248,0,1,-1.328532236,1.973360656,0.769791667,0,1,1,0,1,NA
8229,"pop","first",1,0,"low",5,0.474541752,1,0,0.004801097,-1.359972678,-1.105208333,1,0,1,1,1,NA
8229,"brand","second",2,1,"high",7,2.032586558,1,1,0.004801097,-1.359972678,-1.105208333,1,0,1,NA,1,0
8229,"rep","third",3,1,"high",5,0.953156823,1,1,0.004801097,-1.359972678,-1.105208333,1,0,1,1,NA,0
8230,"rep","first",1,1,"high",5,0.953156823,1,0,1.004801097,0.640027322,1.019791667,0,1,1,0,NA,1
8230,"pop","second",2,1,"high",5,0.474541752,0,1,1.004801097,0.640027322,1.019791667,0,1,1,0,1,NA
8230,"brand","third",3,0,"low",3,-1.967413442,1,1,1.004801097,0.640027322,1.019791667,0,1,1,NA,1,1
8231,"brand","first",1,0,"low",2,-2.967413442,1,0,0.004801097,-0.026639344,0.019791667,0,0,1,NA,1,0
8231,"rep","second",2,1,"high",2,-2.046843177,1,1,0.004801097,-0.026639344,0.019791667,0,0,1,0,NA,0
8231,"pop","third",3,0,"low",2,-2.525458248,1,1,0.004801097,-0.026639344,0.019791667,0,0,1,0,1,NA
8232,"pop","first",1,0,"low",3,-1.525458248,1,0,-1.661865569,-0.359972678,0.769791667,0,0,0,0,0,NA
8232,"brand","second",2,0,"low",5,0.032586558,0,1,-1.661865569,-0.359972678,0.769791667,0,0,0,NA,0,0
8232,"rep","third",3,0,"low",2,-2.046843177,1,1,-1.661865569,-0.359972678,0.769791667,0,0,0,0,NA,0
8233,"pop","first",1,0,"low",5,0.474541752,0,0,1.671467764,0.306693989,0.269791667,1,0,0,1,0,NA
8233,"rep","second",2,0,"low",4,-0.046843177,0,1,1.671467764,0.306693989,0.269791667,1,0,0,1,NA,0
8233,"brand","third",3,1,"high",7,2.032586558,1,1,1.671467764,0.306693989,0.269791667,1,0,0,NA,0,0
8234,"brand","first",1,1,"high",3,-1.967413442,1,0,1.671467764,2.306693989,-1.480208333,1,1,0,NA,0,1
8234,"rep","second",2,0,"low",3,-1.046843177,0,1,1.671467764,2.306693989,-1.480208333,1,1,0,1,NA,1
8234,"pop","third",3,1,"high",4,-0.525458248,0,1,1.671467764,2.306693989,-1.480208333,1,1,0,1,0,NA
8236,"rep","first",1,0,"low",4,-0.046843177,0,0,1.004801097,-1.693306011,-0.730208333,1,0,0,1,NA,0
8236,"pop","second",2,0,"low",4,-0.525458248,1,1,1.004801097,-1.693306011,-0.730208333,1,0,0,1,0,NA
8236,"brand","third",3,1,"high",6,1.032586558,1,1,1.004801097,-1.693306011,-0.730208333,1,0,0,NA,0,0
8237,"pop","first",1,1,"high",3,-1.525458248,1,0,0.338134431,-1.026639344,0.269791667,0,1,0,0,0,NA
8237,"brand","second",2,0,"low",1,-3.967413442,1,1,0.338134431,-1.026639344,0.269791667,0,1,0,NA,0,1
8237,"rep","third",3,0,"low",1,-3.046843177,1,1,0.338134431,-1.026639344,0.269791667,0,1,0,0,NA,1
8238,"rep","first",1,1,"high",5,0.953156823,0,0,-0.661865569,0.306693989,-0.355208333,0,1,1,0,NA,1
8238,"brand","second",2,0,"low",5,0.032586558,1,1,-0.661865569,0.306693989,-0.355208333,0,1,1,NA,1,1
8238,"pop","third",3,1,"high",4,-0.525458248,0,1,-0.661865569,0.306693989,-0.355208333,0,1,1,0,1,NA
8239,"pop","first",1,0,"low",4,-0.525458248,0,0,1.004801097,0.973360656,1.269791667,0,0,0,0,0,NA
8239,"rep","second",2,0,"low",4,-0.046843177,0,1,1.004801097,0.973360656,1.269791667,0,0,0,0,NA,0
8239,"brand","third",3,0,"low",5,0.032586558,1,1,1.004801097,0.973360656,1.269791667,0,0,0,NA,0,0
8240,"rep","first",1,1,"high",5,0.953156823,1,0,0.338134431,2.306693989,0.144791667,1,1,1,1,NA,1
8240,"brand","second",2,1,"high",5,0.032586558,1,1,0.338134431,2.306693989,0.144791667,1,1,1,NA,1,1
8240,"pop","third",3,1,"high",5,0.474541752,0,1,0.338134431,2.306693989,0.144791667,1,1,1,1,1,NA
8241,"pop","first",1,1,"high",6,1.474541752,1,0,-0.661865569,-0.359972678,-4.480208333,0,1,0,0,0,NA
8241,"brand","second",2,0,"low",4,-0.967413442,1,1,-0.661865569,-0.359972678,-4.480208333,0,1,0,NA,0,1
8241,"rep","third",3,0,"low",3,-1.046843177,1,1,-0.661865569,-0.359972678,-4.480208333,0,1,0,0,NA,1
8243,"pop","first",1,1,"high",7,2.474541752,0,0,-2.328532236,1.306693989,0.394791667,0,1,0,0,0,NA
8243,"rep","second",2,0,"low",7,2.953156823,1,1,-2.328532236,1.306693989,0.394791667,0,1,0,0,NA,1
8243,"brand","third",3,0,"low",4,-0.967413442,1,1,-2.328532236,1.306693989,0.394791667,0,1,0,NA,0,1
8244,"brand","first",1,1,"high",6,1.032586558,0,0,-1.328532236,-0.026639344,-0.980208333,1,1,1,NA,1,1
8244,"rep","second",2,1,"high",5,0.953156823,1,1,-1.328532236,-0.026639344,-0.980208333,1,1,1,1,NA,1
8244,"pop","third",3,1,"high",6,1.474541752,1,1,-1.328532236,-0.026639344,-0.980208333,1,1,1,1,1,NA
8245,"rep","first",1,1,"high",4,-0.046843177,0,0,-0.995198903,-1.359972678,0.144791667,1,1,1,1,NA,1
8245,"pop","second",2,1,"high",3,-1.525458248,1,1,-0.995198903,-1.359972678,0.144791667,1,1,1,1,1,NA
8245,"brand","third",3,1,"high",6,1.032586558,0,1,-0.995198903,-1.359972678,0.144791667,1,1,1,NA,1,1
8246,"rep","first",1,1,"high",7,2.953156823,1,0,1.004801097,0.640027322,-4.480208333,1,0,1,1,NA,0
8246,"brand","second",2,1,"high",7,2.032586558,1,1,1.004801097,0.640027322,-4.480208333,1,0,1,NA,1,0
8246,"pop","third",3,0,"low",7,2.474541752,1,1,1.004801097,0.640027322,-4.480208333,1,0,1,1,1,NA
8247,"brand","first",1,0,"low",6,1.032586558,1,0,1.338134431,1.306693989,0.894791667,0,0,1,NA,1,0
8247,"rep","second",2,1,"high",5,0.953156823,1,1,1.338134431,1.306693989,0.894791667,0,0,1,0,NA,0
8247,"pop","third",3,0,"low",7,2.474541752,0,1,1.338134431,1.306693989,0.894791667,0,0,1,0,1,NA
8248,"pop","first",1,1,"high",5,0.474541752,1,0,1.671467764,1.640027322,2.394791667,1,1,0,1,0,NA
8248,"rep","second",2,0,"low",1,-3.046843177,1,1,1.671467764,1.640027322,2.394791667,1,1,0,1,NA,1
8248,"brand","third",3,1,"high",6,1.032586558,0,1,1.671467764,1.640027322,2.394791667,1,1,0,NA,0,1
8249,"pop","first",1,0,"low",4,-0.525458248,1,0,-0.661865569,-0.359972678,1.144791667,1,0,0,1,0,NA
8249,"brand","second",2,1,"high",7,2.032586558,1,1,-0.661865569,-0.359972678,1.144791667,1,0,0,NA,0,0
8249,"rep","third",3,0,"low",7,2.953156823,0,1,-0.661865569,-0.359972678,1.144791667,1,0,0,1,NA,0
8250,"rep","first",1,0,"low",6,1.953156823,0,0,0.338134431,-2.359972678,-0.355208333,1,1,0,1,NA,1
8250,"brand","second",2,1,"high",7,2.032586558,1,1,0.338134431,-2.359972678,-0.355208333,1,1,0,NA,0,1
8250,"pop","third",3,1,"high",4,-0.525458248,1,1,0.338134431,-2.359972678,-0.355208333,1,1,0,1,0,NA
8251,"pop","first",1,1,"high",3,-1.525458248,1,0,1.004801097,-2.026639344,-0.855208333,0,1,0,0,0,NA
8251,"brand","second",2,0,"low",3,-1.967413442,1,1,1.004801097,-2.026639344,-0.855208333,0,1,0,NA,0,1
8251,"rep","third",3,0,"low",2,-2.046843177,1,1,1.004801097,-2.026639344,-0.855208333,0,1,0,0,NA,1
8252,"rep","first",1,1,"high",4,-0.046843177,1,0,-1.328532236,1.306693989,-0.605208333,1,1,1,1,NA,1
8252,"pop","second",2,1,"high",4,-0.525458248,0,1,-1.328532236,1.306693989,-0.605208333,1,1,1,1,1,NA
8252,"brand","third",3,1,"high",4,-0.967413442,1,1,-1.328532236,1.306693989,-0.605208333,1,1,1,NA,1,1
8253,"pop","first",1,1,"high",6,1.474541752,1,0,-2.328532236,-0.026639344,0.019791667,1,1,0,1,0,NA
8253,"rep","second",2,0,"low",6,1.953156823,0,1,-2.328532236,-0.026639344,0.019791667,1,1,0,1,NA,1
8253,"brand","third",3,1,"high",5,0.032586558,0,1,-2.328532236,-0.026639344,0.019791667,1,1,0,NA,0,1
8254,"brand","first",1,0,"low",2,-2.967413442,1,0,1.338134431,-0.359972678,-3.105208333,0,1,1,NA,1,1
8254,"pop","second",2,1,"high",3,-1.525458248,1,1,1.338134431,-0.359972678,-3.105208333,0,1,1,0,1,NA
8254,"rep","third",3,1,"high",2,-2.046843177,1,1,1.338134431,-0.359972678,-3.105208333,0,1,1,0,NA,1
8255,"brand","first",1,1,"high",5,0.032586558,0,0,-0.328532236,-0.026639344,0.144791667,1,1,0,NA,0,1
8255,"rep","second",2,0,"low",5,0.953156823,1,1,-0.328532236,-0.026639344,0.144791667,1,1,0,1,NA,1
8255,"pop","third",3,1,"high",6,1.474541752,1,1,-0.328532236,-0.026639344,0.144791667,1,1,0,1,0,NA
8256,"pop","first",1,0,"low",4,-0.525458248,0,0,-1.661865569,-0.693306011,-0.480208333,1,0,0,1,0,NA
8256,"brand","second",2,1,"high",4,-0.967413442,1,1,-1.661865569,-0.693306011,-0.480208333,1,0,0,NA,0,0
8256,"rep","third",3,0,"low",7,2.953156823,0,1,-1.661865569,-0.693306011,-0.480208333,1,0,0,1,NA,0
8257,"pop","first",1,1,"high",6,1.474541752,1,0,0.004801097,0.973360656,1.019791667,1,1,0,1,0,NA
8257,"rep","second",2,0,"low",4,-0.046843177,0,1,0.004801097,0.973360656,1.019791667,1,1,0,1,NA,1
8257,"brand","third",3,1,"high",6,1.032586558,1,1,0.004801097,0.973360656,1.019791667,1,1,0,NA,0,1
8259,"rep","first",1,0,"low",2,-2.046843177,0,0,0.338134431,1.973360656,-1.355208333,0,1,0,0,NA,1
8259,"pop","second",2,1,"high",5,0.474541752,1,1,0.338134431,1.973360656,-1.355208333,0,1,0,0,0,NA
8259,"brand","third",3,0,"low",4,-0.967413442,1,1,0.338134431,1.973360656,-1.355208333,0,1,0,NA,0,1
8260,"pop","first",1,0,"low",5,0.474541752,0,0,0.338134431,-0.359972678,-2.730208333,0,0,0,0,0,NA
8260,"brand","second",2,0,"low",5,0.032586558,1,1,0.338134431,-0.359972678,-2.730208333,0,0,0,NA,0,0
8260,"rep","third",3,0,"low",2,-2.046843177,1,1,0.338134431,-0.359972678,-2.730208333,0,0,0,0,NA,0
8261,"brand","first",1,0,"low",5,0.032586558,1,0,-0.328532236,0.306693989,0.894791667,0,0,0,NA,0,0
8261,"rep","second",2,0,"low",6,1.953156823,1,1,-0.328532236,0.306693989,0.894791667,0,0,0,0,NA,0
8261,"pop","third",3,0,"low",4,-0.525458248,1,1,-0.328532236,0.306693989,0.894791667,0,0,0,0,0,NA
8262,"brand","first",1,0,"low",5,0.032586558,0,0,-1.661865569,-0.693306011,-0.105208333,0,1,1,NA,1,1
8262,"rep","second",2,1,"high",5,0.953156823,1,1,-1.661865569,-0.693306011,-0.105208333,0,1,1,0,NA,1
8262,"pop","third",3,1,"high",5,0.474541752,1,1,-1.661865569,-0.693306011,-0.105208333,0,1,1,0,1,NA
8263,"brand","first",1,1,"high",7,2.032586558,1,0,0.671467764,-1.359972678,-0.480208333,1,0,1,NA,1,0
8263,"pop","second",2,0,"low",5,0.474541752,1,1,0.671467764,-1.359972678,-0.480208333,1,0,1,1,1,NA
8263,"rep","third",3,1,"high",4,-0.046843177,1,1,0.671467764,-1.359972678,-0.480208333,1,0,1,1,NA,0
8264,"rep","first",1,1,"high",5,0.953156823,1,0,1.671467764,2.306693989,1.394791667,1,0,1,1,NA,0
8264,"brand","second",2,1,"high",6,1.032586558,1,1,1.671467764,2.306693989,1.394791667,1,0,1,NA,1,0
8264,"pop","third",3,0,"low",6,1.474541752,1,1,1.671467764,2.306693989,1.394791667,1,0,1,1,1,NA
8265,"brand","first",1,0,"low",4,-0.967413442,1,0,-1.995198903,1.306693989,-0.355208333,0,1,0,NA,0,1
8265,"pop","second",2,1,"high",4,-0.525458248,0,1,-1.995198903,1.306693989,-0.355208333,0,1,0,0,0,NA
8265,"rep","third",3,0,"low",4,-0.046843177,0,1,-1.995198903,1.306693989,-0.355208333,0,1,0,0,NA,1
8266,"rep","first",1,0,"low",6,1.953156823,1,0,-3.661865569,-0.693306011,0.144791667,0,1,0,0,NA,1
8266,"pop","second",2,1,"high",5,0.474541752,1,1,-3.661865569,-0.693306011,0.144791667,0,1,0,0,0,NA
8266,"brand","third",3,0,"low",5,0.032586558,0,1,-3.661865569,-0.693306011,0.144791667,0,1,0,NA,0,1
8267,"brand","first",1,0,"low",3,-1.967413442,0,0,0.338134431,1.640027322,-4.480208333,0,0,0,NA,0,0
8267,"rep","second",2,0,"low",2,-2.046843177,1,1,0.338134431,1.640027322,-4.480208333,0,0,0,0,NA,0
8267,"pop","third",3,0,"low",3,-1.525458248,0,1,0.338134431,1.640027322,-4.480208333,0,0,0,0,0,NA
8268,"brand","first",1,0,"low",5,0.032586558,1,0,1.338134431,0.306693989,-0.355208333,0,0,0,NA,0,0
8268,"pop","second",2,0,"low",5,0.474541752,0,1,1.338134431,0.306693989,-0.355208333,0,0,0,0,0,NA
8268,"rep","third",3,0,"low",2,-2.046843177,1,1,1.338134431,0.306693989,-0.355208333,0,0,0,0,NA,0
8269,"pop","first",1,1,"high",4,-0.525458248,0,0,1.004801097,1.640027322,0.019791667,0,1,1,0,1,NA
8269,"rep","second",2,1,"high",3,-1.046843177,1,1,1.004801097,1.640027322,0.019791667,0,1,1,0,NA,1
8269,"brand","third",3,0,"low",3,-1.967413442,1,1,1.004801097,1.640027322,0.019791667,0,1,1,NA,1,1
8270,"brand","first",1,1,"high",6,1.032586558,1,0,1.004801097,0.306693989,-0.730208333,1,1,0,NA,0,1
8270,"rep","second",2,0,"low",4,-0.046843177,1,1,1.004801097,0.306693989,-0.730208333,1,1,0,1,NA,1
8270,"pop","third",3,1,"high",5,0.474541752,0,1,1.004801097,0.306693989,-0.730208333,1,1,0,1,0,NA
8271,"pop","first",1,1,"high",6,1.474541752,1,0,0.671467764,2.306693989,2.519791667,1,1,0,1,0,NA
8271,"brand","second",2,1,"high",2,-2.967413442,1,1,0.671467764,2.306693989,2.519791667,1,1,0,NA,0,1
8271,"rep","third",3,0,"low",1,-3.046843177,1,1,0.671467764,2.306693989,2.519791667,1,1,0,1,NA,1
8272,"pop","first",1,1,"high",4,-0.525458248,1,0,0.338134431,-3.693306011,-0.355208333,0,1,1,0,1,NA
8272,"rep","second",2,1,"high",4,-0.046843177,1,1,0.338134431,-3.693306011,-0.355208333,0,1,1,0,NA,1
8272,"brand","third",3,0,"low",4,-0.967413442,1,1,0.338134431,-3.693306011,-0.355208333,0,1,1,NA,1,1
8273,"pop","first",1,1,"high",5,0.474541752,0,0,0.338134431,0.306693989,0.019791667,1,1,1,1,1,NA
8273,"rep","second",2,1,"high",5,0.953156823,0,1,0.338134431,0.306693989,0.019791667,1,1,1,1,NA,1
8273,"brand","third",3,1,"high",6,1.032586558,1,1,0.338134431,0.306693989,0.019791667,1,1,1,NA,1,1
8274,"rep","first",1,0,"low",5,0.953156823,1,0,-1.661865569,-0.026639344,0.894791667,1,1,0,1,NA,1
8274,"brand","second",2,1,"high",6,1.032586558,0,1,-1.661865569,-0.026639344,0.894791667,1,1,0,NA,0,1
8274,"pop","third",3,1,"high",4,-0.525458248,1,1,-1.661865569,-0.026639344,0.894791667,1,1,0,1,0,NA
8275,"rep","first",1,0,"low",4,-0.046843177,1,0,1.004801097,1.306693989,1.644791667,0,0,0,0,NA,0
8275,"pop","second",2,0,"low",5,0.474541752,0,1,1.004801097,1.306693989,1.644791667,0,0,0,0,0,NA
8275,"brand","third",3,0,"low",7,2.032586558,1,1,1.004801097,1.306693989,1.644791667,0,0,0,NA,0,0
8276,"brand","first",1,1,"high",5,0.032586558,1,0,0.338134431,0.306693989,-1.105208333,1,0,1,NA,1,0
8276,"pop","second",2,0,"low",4,-0.525458248,1,1,0.338134431,0.306693989,-1.105208333,1,0,1,1,1,NA
8276,"rep","third",3,1,"high",5,0.953156823,1,1,0.338134431,0.306693989,-1.105208333,1,0,1,1,NA,0
8278,"brand","first",1,0,"low",4,-0.967413442,0,0,1.004801097,-0.359972678,-4.480208333,0,1,0,NA,0,1
8278,"rep","second",2,0,"low",4,-0.046843177,1,1,1.004801097,-0.359972678,-4.480208333,0,1,0,0,NA,1
8278,"pop","third",3,1,"high",4,-0.525458248,1,1,1.004801097,-0.359972678,-4.480208333,0,1,0,0,0,NA
8279,"brand","first",1,0,"low",5,0.032586558,1,0,0.338134431,-1.026639344,-0.230208333,0,0,0,NA,0,0
8279,"pop","second",2,0,"low",6,1.474541752,1,1,0.338134431,-1.026639344,-0.230208333,0,0,0,0,0,NA
8279,"rep","third",3,0,"low",2,-2.046843177,1,1,0.338134431,-1.026639344,-0.230208333,0,0,0,0,NA,0
8281,"rep","first",1,0,"low",4,-0.046843177,1,0,-1.328532236,0.640027322,0.394791667,1,0,0,1,NA,0
8281,"pop","second",2,0,"low",6,1.474541752,1,1,-1.328532236,0.640027322,0.394791667,1,0,0,1,0,NA
8281,"brand","third",3,1,"high",7,2.032586558,1,1,-1.328532236,0.640027322,0.394791667,1,0,0,NA,0,0
8282,"brand","first",1,1,"high",5,0.032586558,1,0,0.004801097,-1.026639344,-1.730208333,1,0,0,NA,0,0
8282,"pop","second",2,0,"low",4,-0.525458248,1,1,0.004801097,-1.026639344,-1.730208333,1,0,0,1,0,NA
8282,"rep","third",3,0,"low",3,-1.046843177,1,1,0.004801097,-1.026639344,-1.730208333,1,0,0,1,NA,0
8283,"pop","first",1,1,"high",4,-0.525458248,1,0,-0.661865569,-1.026639344,-1.105208333,0,1,1,0,1,NA
8283,"brand","second",2,0,"low",4,-0.967413442,0,1,-0.661865569,-1.026639344,-1.105208333,0,1,1,NA,1,1
8283,"rep","third",3,1,"high",4,-0.046843177,1,1,-0.661865569,-1.026639344,-1.105208333,0,1,1,0,NA,1
8284,"rep","first",1,0,"low",2,-2.046843177,1,0,-1.328532236,1.306693989,-0.480208333,1,0,0,1,NA,0
8284,"pop","second",2,0,"low",4,-0.525458248,0,1,-1.328532236,1.306693989,-0.480208333,1,0,0,1,0,NA
8284,"brand","third",3,1,"high",5,0.032586558,1,1,-1.328532236,1.306693989,-0.480208333,1,0,0,NA,0,0
8285,"pop","first",1,0,"low",5,0.474541752,0,0,0.671467764,2.306693989,-0.480208333,0,0,0,0,0,NA
8285,"rep","second",2,0,"low",6,1.953156823,1,1,0.671467764,2.306693989,-0.480208333,0,0,0,0,NA,0
8285,"brand","third",3,0,"low",2,-2.967413442,1,1,0.671467764,2.306693989,-0.480208333,0,0,0,NA,0,0
