lfdn,i,y_i,x_i,man_check_i,inv_app_mc,inv_dl_mc,inv_cat_mc,n,y_i_mc,i_name
8133,2,3,1,0,-0.661865569,0.973360656,0.644791667,1,-1.525458248,pop
8134,2,6,1,0,0.004801097,-2.693306011,-0.730208333,3,1.474541752,pop
8136,2,2,0,0,0.004801097,-0.693306011,0.394791667,3,-2.525458248,pop
8137,2,4,0,1,0.004801097,1.306693989,-1.730208333,2,-0.525458248,pop
8138,2,4,0,1,-0.328532236,-0.026639344,0.769791667,2,-0.525458248,pop
8139,2,3,1,1,-1.661865569,-0.693306011,-0.105208333,3,-1.525458248,pop
8140,2,5,0,1,0.338134431,-1.026639344,-0.480208333,2,0.474541752,pop
8141,2,4,1,0,-0.995198903,0.640027322,0.519791667,1,-0.525458248,pop
8142,2,5,0,0,-2.995198903,-1.693306011,-1.730208333,1,0.474541752,pop
8143,2,4,0,0,-1.328532236,-1.026639344,-0.355208333,3,-0.525458248,pop
8145,2,5,1,1,1.004801097,-0.026639344,0.644791667,3,0.474541752,pop
8146,2,5,1,1,0.338134431,-0.026639344,0.894791667,1,0.474541752,pop
8147,2,1,0,1,1.671467764,0.640027322,-2.230208333,3,-3.525458248,pop
8148,2,3,0,0,-0.995198903,-0.359972678,-0.730208333,2,-1.525458248,pop
8149,2,4,0,0,-5.328532236,0.640027322,-2.730208333,2,-0.525458248,pop
8150,2,5,1,0,1.004801097,-0.359972678,1.394791667,1,0.474541752,pop
8151,2,4,1,1,-5.328532236,1.973360656,-3.480208333,1,-0.525458248,pop
8152,2,2,0,1,-0.328532236,-0.359972678,-0.355208333,2,-2.525458248,pop
8153,2,4,0,0,0.004801097,-3.693306011,1.519791667,2,-0.525458248,pop
8156,2,5,0,1,-1.328532236,-2.026639344,-2.855208333,1,0.474541752,pop
8158,2,4,1,1,-1.328532236,-1.026639344,0.019791667,3,-0.525458248,pop
8159,2,3,0,0,0.671467764,1.640027322,0.019791667,3,-1.525458248,pop
8160,2,6,0,0,0.004801097,-1.693306011,-0.355208333,1,1.474541752,pop
8161,2,3,0,1,-1.328532236,-0.026639344,0.269791667,2,-1.525458248,pop
8162,2,7,1,1,0.671467764,-0.359972678,1.394791667,1,2.474541752,pop
8165,2,3,0,0,-0.661865569,0.973360656,-1.230208333,1,-1.525458248,pop
8166,2,4,1,1,1.004801097,1.640027322,0.394791667,3,-0.525458248,pop
8167,2,2,0,1,0.671467764,-0.693306011,1.144791667,2,-2.525458248,pop
8168,2,3,1,0,0.004801097,-1.693306011,-0.730208333,2,-1.525458248,pop
8169,2,6,1,0,-1.328532236,-1.693306011,1.019791667,1,1.474541752,pop
8170,2,3,0,1,1.004801097,0.306693989,1.019791667,2,-1.525458248,pop
8172,2,3,1,0,1.671467764,0.973360656,1.269791667,3,-1.525458248,pop
8173,2,2,0,1,-1.995198903,1.306693989,-0.355208333,2,-2.525458248,pop
8174,2,1,1,0,-0.995198903,-0.026639344,0.144791667,3,-3.525458248,pop
8176,2,3,1,0,-0.328532236,-0.693306011,1.269791667,2,-1.525458248,pop
8177,2,6,0,1,1.671467764,-1.693306011,1.519791667,1,1.474541752,pop
8178,2,6,1,1,-0.661865569,-2.026639344,-1.855208333,1,1.474541752,pop
8179,2,3,0,0,0.338134431,-0.359972678,-1.855208333,3,-1.525458248,pop
8180,2,6,1,1,0.338134431,0.973360656,1.394791667,3,1.474541752,pop
8182,2,5,1,0,1.004801097,0.973360656,-0.105208333,1,0.474541752,pop
8183,2,6,1,0,0.004801097,-2.026639344,0.769791667,1,1.474541752,pop
8185,2,1,0,0,1.004801097,1.640027322,0.144791667,3,-3.525458248,pop
8186,2,2,1,1,0.338134431,-1.359972678,-0.355208333,2,-2.525458248,pop
8187,2,2,1,0,-1.661865569,0.306693989,-0.730208333,2,-2.525458248,pop
8188,2,7,0,0,0.671467764,-0.693306011,1.894791667,1,2.474541752,pop
8189,2,5,0,1,0.338134431,1.306693989,-0.105208333,1,0.474541752,pop
8190,2,4,0,1,0.671467764,-2.693306011,0.519791667,3,-0.525458248,pop
8191,2,4,0,0,1.338134431,1.640027322,2.019791667,3,-0.525458248,pop
8194,2,4,0,1,0.671467764,1.973360656,1.894791667,2,-0.525458248,pop
8195,2,5,0,1,-0.661865569,1.306693989,1.019791667,2,0.474541752,pop
8196,2,2,1,1,-0.661865569,-1.359972678,-0.230208333,2,-2.525458248,pop
8198,2,6,0,1,0.338134431,0.306693989,0.144791667,1,1.474541752,pop
8199,2,2,1,0,-0.328532236,2.306693989,-1.730208333,2,-2.525458248,pop
8200,2,5,1,0,0.338134431,2.306693989,-4.480208333,1,0.474541752,pop
8201,2,4,0,1,-1.328532236,0.973360656,0.519791667,2,-0.525458248,pop
8202,2,5,1,1,-1.328532236,-0.026639344,-0.355208333,3,0.474541752,pop
8203,2,5,1,0,-0.328532236,-1.026639344,-1.980208333,1,0.474541752,pop
8205,2,4,0,1,1.004801097,-0.026639344,0.019791667,3,-0.525458248,pop
8206,2,4,1,1,0.338134431,-0.693306011,-0.355208333,3,-0.525458248,pop
8207,2,6,0,1,0.338134431,-0.026639344,-0.230208333,1,1.474541752,pop
8208,2,4,0,0,1.338134431,-0.359972678,-0.230208333,1,-0.525458248,pop
8209,2,2,0,1,0.671467764,-0.026639344,0.894791667,1,-2.525458248,pop
8210,2,3,0,1,-0.328532236,0.306693989,-0.230208333,3,-1.525458248,pop
8211,2,2,1,1,-0.661865569,-1.693306011,-0.730208333,2,-2.525458248,pop
8212,2,3,0,1,-0.328532236,-1.693306011,0.019791667,3,-1.525458248,pop
8213,2,4,0,1,-0.661865569,-1.359972678,-0.855208333,1,-0.525458248,pop
8214,2,7,0,0,1.671467764,-2.693306011,1.644791667,1,2.474541752,pop
8215,2,5,1,1,0.671467764,-1.026639344,-0.105208333,2,0.474541752,pop
8216,2,3,0,1,1.004801097,-1.026639344,0.519791667,1,-1.525458248,pop
8217,2,7,1,1,1.671467764,0.306693989,1.019791667,1,2.474541752,pop
8219,2,4,1,0,-0.995198903,-1.026639344,-0.105208333,2,-0.525458248,pop
8220,2,5,0,0,1.338134431,0.306693989,2.144791667,3,0.474541752,pop
8221,2,5,0,0,-5.328532236,-0.026639344,-1.480208333,3,0.474541752,pop
8222,2,6,1,1,0.671467764,0.640027322,0.269791667,1,1.474541752,pop
8223,2,3,1,1,0.004801097,-1.026639344,-0.230208333,3,-1.525458248,pop
8224,2,1,0,0,-0.661865569,1.306693989,1.894791667,3,-3.525458248,pop
8225,2,7,0,0,-1.328532236,-2.693306011,0.519791667,1,2.474541752,pop
8226,2,5,1,1,0.671467764,0.640027322,0.144791667,1,0.474541752,pop
8227,2,4,0,1,0.671467764,-2.359972678,-1.605208333,2,-0.525458248,pop
8228,2,4,1,0,-1.328532236,1.973360656,0.769791667,3,-0.525458248,pop
8229,2,5,0,1,0.004801097,-1.359972678,-1.105208333,1,0.474541752,pop
8230,2,5,1,0,1.004801097,0.640027322,1.019791667,2,0.474541752,pop
8231,2,2,0,1,0.004801097,-0.026639344,0.019791667,3,-2.525458248,pop
8232,2,3,0,1,-1.661865569,-0.359972678,0.769791667,1,-1.525458248,pop
8233,2,5,0,0,1.671467764,0.306693989,0.269791667,1,0.474541752,pop
8234,2,4,1,0,1.671467764,2.306693989,-1.480208333,3,-0.525458248,pop
8236,2,4,0,1,1.004801097,-1.693306011,-0.730208333,2,-0.525458248,pop
8237,2,3,1,1,0.338134431,-1.026639344,0.269791667,1,-1.525458248,pop
8238,2,4,1,0,-0.661865569,0.306693989,-0.355208333,3,-0.525458248,pop
8239,2,4,0,0,1.004801097,0.973360656,1.269791667,1,-0.525458248,pop
8240,2,5,1,0,0.338134431,2.306693989,0.144791667,3,0.474541752,pop
8241,2,6,1,1,-0.661865569,-0.359972678,-4.480208333,1,1.474541752,pop
8243,2,7,1,0,-2.328532236,1.306693989,0.394791667,1,2.474541752,pop
8244,2,6,1,1,-1.328532236,-0.026639344,-0.980208333,3,1.474541752,pop
8245,2,3,1,1,-0.995198903,-1.359972678,0.144791667,2,-1.525458248,pop
8246,2,7,0,1,1.004801097,0.640027322,-4.480208333,3,2.474541752,pop
8247,2,7,0,0,1.338134431,1.306693989,0.894791667,3,2.474541752,pop
8248,2,5,1,1,1.671467764,1.640027322,2.394791667,1,0.474541752,pop
8249,2,4,0,1,-0.661865569,-0.359972678,1.144791667,1,-0.525458248,pop
8250,2,4,1,1,0.338134431,-2.359972678,-0.355208333,3,-0.525458248,pop
8251,2,3,1,1,1.004801097,-2.026639344,-0.855208333,1,-1.525458248,pop
8252,2,4,1,0,-1.328532236,1.306693989,-0.605208333,2,-0.525458248,pop
8253,2,6,1,1,-2.328532236,-0.026639344,0.019791667,1,1.474541752,pop
8254,2,3,1,1,1.338134431,-0.359972678,-3.105208333,2,-1.525458248,pop
8255,2,6,1,1,-0.328532236,-0.026639344,0.144791667,3,1.474541752,pop
8256,2,4,0,0,-1.661865569,-0.693306011,-0.480208333,1,-0.525458248,pop
8257,2,6,1,1,0.004801097,0.973360656,1.019791667,1,1.474541752,pop
8259,2,5,1,1,0.338134431,1.973360656,-1.355208333,2,0.474541752,pop
8260,2,5,0,0,0.338134431,-0.359972678,-2.730208333,1,0.474541752,pop
8261,2,4,0,1,-0.328532236,0.306693989,0.894791667,3,-0.525458248,pop
8262,2,5,1,1,-1.661865569,-0.693306011,-0.105208333,3,0.474541752,pop
8263,2,5,0,1,0.671467764,-1.359972678,-0.480208333,2,0.474541752,pop
8264,2,6,0,1,1.671467764,2.306693989,1.394791667,3,1.474541752,pop
8265,2,4,1,0,-1.995198903,1.306693989,-0.355208333,2,-0.525458248,pop
8266,2,5,1,1,-3.661865569,-0.693306011,0.144791667,2,0.474541752,pop
8267,2,3,0,0,0.338134431,1.640027322,-4.480208333,3,-1.525458248,pop
8268,2,5,0,0,1.338134431,0.306693989,-0.355208333,2,0.474541752,pop
8269,2,4,1,0,1.004801097,1.640027322,0.019791667,1,-0.525458248,pop
8270,2,5,1,0,1.004801097,0.306693989,-0.730208333,3,0.474541752,pop
8271,2,6,1,1,0.671467764,2.306693989,2.519791667,1,1.474541752,pop
8272,2,4,1,1,0.338134431,-3.693306011,-0.355208333,1,-0.525458248,pop
8273,2,5,1,0,0.338134431,0.306693989,0.019791667,1,0.474541752,pop
8274,2,4,1,1,-1.661865569,-0.026639344,0.894791667,3,-0.525458248,pop
8275,2,5,0,0,1.004801097,1.306693989,1.644791667,2,0.474541752,pop
8276,2,4,0,1,0.338134431,0.306693989,-1.105208333,2,-0.525458248,pop
8278,2,4,1,1,1.004801097,-0.359972678,-4.480208333,3,-0.525458248,pop
8279,2,6,0,1,0.338134431,-1.026639344,-0.230208333,2,1.474541752,pop
8281,2,6,0,1,-1.328532236,0.640027322,0.394791667,2,1.474541752,pop
8282,2,4,0,1,0.004801097,-1.026639344,-1.730208333,2,-0.525458248,pop
8283,2,4,1,1,-0.661865569,-1.026639344,-1.105208333,1,-0.525458248,pop
8284,2,4,0,0,-1.328532236,1.306693989,-0.480208333,2,-0.525458248,pop
8285,2,5,0,0,0.671467764,2.306693989,-0.480208333,1,0.474541752,pop
8287,2,2,0,0,1.004801097,-2.026639344,-2.230208333,3,-2.525458248,pop
8288,2,3,1,1,1.004801097,-1.693306011,1.019791667,3,-1.525458248,pop
8289,2,4,0,1,1.671467764,1.306693989,-4.480208333,2,-0.525458248,pop
8290,2,2,0,1,0.671467764,1.973360656,-0.355208333,3,-2.525458248,pop
8291,2,5,0,1,1.671467764,2.306693989,-0.480208333,2,0.474541752,pop
8292,2,5,1,0,1.004801097,1.640027322,1.269791667,3,0.474541752,pop
8293,2,3,0,1,-0.661865569,-0.693306011,-0.480208333,1,-1.525458248,pop
8294,2,3,0,1,0.004801097,-0.026639344,-0.730208333,2,-1.525458248,pop
8295,2,2,0,0,0.338134431,1.306693989,-2.105208333,2,-2.525458248,pop
8296,2,4,1,1,1.338134431,0.306693989,-0.355208333,3,-0.525458248,pop
8297,2,3,0,1,1.338134431,1.306693989,1.394791667,3,-1.525458248,pop
8298,2,2,1,1,-0.328532236,0.306693989,0.269791667,2,-2.525458248,pop
8300,2,5,1,0,-0.661865569,-1.026639344,1.769791667,1,0.474541752,pop
8301,2,2,1,1,-1.328532236,0.306693989,-0.480208333,1,-2.525458248,pop
8302,2,5,0,0,0.338134431,-0.693306011,-0.230208333,3,0.474541752,pop
8303,2,5,0,0,-1.328532236,-1.026639344,-4.480208333,2,0.474541752,pop
8304,2,7,1,0,-0.661865569,-3.026639344,-1.980208333,2,2.474541752,pop
8305,2,5,0,1,-0.661865569,-1.693306011,-1.730208333,1,0.474541752,pop
8306,2,4,0,1,0.338134431,-0.359972678,0.769791667,3,-0.525458248,pop
8307,2,4,1,1,-0.328532236,0.640027322,1.019791667,1,-0.525458248,pop
8308,2,7,1,0,0.338134431,0.306693989,-2.605208333,3,2.474541752,pop
8309,2,5,0,0,0.338134431,1.640027322,2.019791667,2,0.474541752,pop
8310,2,6,1,1,0.338134431,0.306693989,-0.105208333,1,1.474541752,pop
8312,2,5,0,0,0.338134431,0.973360656,1.144791667,1,0.474541752,pop
8314,2,4,1,0,0.004801097,0.306693989,-2.480208333,2,-0.525458248,pop
8315,2,5,0,1,1.671467764,0.306693989,2.519791667,2,0.474541752,pop
8316,2,5,1,1,-2.995198903,-2.693306011,0.519791667,2,0.474541752,pop
8317,2,6,0,1,-0.328532236,-0.359972678,-1.230208333,3,1.474541752,pop
8318,2,6,1,1,1.671467764,-1.026639344,0.269791667,3,1.474541752,pop
8319,2,4,0,0,-1.661865569,0.640027322,0.019791667,2,-0.525458248,pop
8320,2,6,1,0,1.338134431,0.973360656,2.019791667,2,1.474541752,pop
8321,2,6,1,0,1.671467764,0.973360656,-0.105208333,1,1.474541752,pop
8322,2,3,1,1,0.004801097,1.640027322,0.519791667,1,-1.525458248,pop
8323,2,7,0,1,1.338134431,1.306693989,1.144791667,2,2.474541752,pop
8324,2,3,1,0,-0.661865569,-1.693306011,-0.355208333,2,-1.525458248,pop
8325,2,3,1,1,1.671467764,-0.359972678,1.269791667,3,-1.525458248,pop
8327,2,4,1,1,0.004801097,0.973360656,0.519791667,2,-0.525458248,pop
8328,2,7,1,1,-1.995198903,-0.359972678,0.144791667,2,2.474541752,pop
8329,2,4,0,0,-0.661865569,0.640027322,0.394791667,1,-0.525458248,pop
8330,2,5,0,1,-0.328532236,0.306693989,-0.355208333,2,0.474541752,pop
8331,2,5,1,1,0.004801097,-0.693306011,1.269791667,2,0.474541752,pop
8332,2,1,1,0,-2.328532236,-1.693306011,-0.355208333,2,-3.525458248,pop
8333,2,4,1,0,-1.328532236,-0.693306011,-0.480208333,2,-0.525458248,pop
8334,2,4,1,1,-1.661865569,1.640027322,-1.855208333,1,-0.525458248,pop
8335,2,6,0,1,0.004801097,-0.359972678,0.894791667,3,1.474541752,pop
8337,2,4,1,1,-0.995198903,-0.693306011,-1.355208333,2,-0.525458248,pop
8338,2,6,1,1,0.004801097,-1.359972678,0.644791667,1,1.474541752,pop
8339,2,3,0,1,1.004801097,-1.693306011,0.519791667,3,-1.525458248,pop
8340,2,4,0,0,1.338134431,2.306693989,1.519791667,3,-0.525458248,pop
8342,2,5,0,1,-0.661865569,-1.693306011,0.019791667,1,0.474541752,pop
8343,2,6,1,1,0.671467764,0.973360656,1.394791667,3,1.474541752,pop
8344,2,5,1,1,1.671467764,0.973360656,-4.480208333,3,0.474541752,pop
8345,2,4,1,0,0.338134431,-1.026639344,-0.605208333,3,-0.525458248,pop
8347,2,5,0,0,-5.328532236,-1.026639344,-0.730208333,2,0.474541752,pop
8348,2,1,1,0,-1.328532236,1.306693989,-0.355208333,2,-3.525458248,pop
8349,2,2,0,0,-2.995198903,1.640027322,-1.980208333,1,-2.525458248,pop
8350,2,5,0,1,0.004801097,-0.359972678,-1.230208333,2,0.474541752,pop
8351,2,2,1,0,-2.661865569,-1.026639344,-2.605208333,3,-2.525458248,pop
8352,2,7,0,0,0.338134431,-0.359972678,1.019791667,3,2.474541752,pop
8353,2,6,0,1,0.004801097,0.306693989,-0.605208333,2,1.474541752,pop
8356,2,5,0,1,-0.661865569,-2.026639344,-0.230208333,2,0.474541752,pop
8357,2,2,1,1,-1.661865569,1.306693989,0.144791667,2,-2.525458248,pop
8358,2,7,0,0,0.338134431,-1.693306011,0.769791667,3,2.474541752,pop
8359,2,5,0,1,0.338134431,-0.359972678,0.769791667,2,0.474541752,pop
8360,2,6,0,0,0.004801097,-1.026639344,-0.355208333,1,1.474541752,pop
8361,2,1,0,1,0.671467764,0.640027322,-0.605208333,1,-3.525458248,pop
8362,2,5,0,0,0.004801097,-1.359972678,0.519791667,1,0.474541752,pop
8363,2,7,1,0,-0.328532236,0.306693989,-0.730208333,1,2.474541752,pop
8364,2,3,0,0,0.671467764,-1.026639344,-1.230208333,1,-1.525458248,pop
8366,2,5,0,0,0.671467764,-1.693306011,1.394791667,1,0.474541752,pop
8367,2,7,1,1,1.671467764,2.306693989,2.519791667,1,2.474541752,pop
8368,2,6,0,1,0.004801097,-0.693306011,-0.855208333,1,1.474541752,pop
8369,2,4,1,0,0.338134431,0.973360656,-1.605208333,3,-0.525458248,pop
8371,2,6,0,1,1.004801097,-0.693306011,-0.355208333,2,1.474541752,pop
8372,2,6,0,1,1.338134431,1.973360656,-1.480208333,1,1.474541752,pop
8373,2,1,1,0,-0.661865569,-0.693306011,0.644791667,2,-3.525458248,pop
8374,2,7,0,0,-0.661865569,-1.693306011,-0.730208333,2,2.474541752,pop
8375,2,1,1,0,-2.995198903,2.306693989,-3.480208333,1,-3.525458248,pop
8376,2,4,0,1,-0.328532236,-4.693306011,1.894791667,1,-0.525458248,pop
8377,2,5,0,1,0.004801097,-2.359972678,0.644791667,3,0.474541752,pop
8378,2,6,1,1,-0.328532236,1.306693989,1.644791667,2,1.474541752,pop
8379,2,7,1,1,0.671467764,0.973360656,1.019791667,2,2.474541752,pop
8380,2,7,0,0,0.338134431,-1.693306011,0.019791667,3,2.474541752,pop
8381,2,4,0,0,-0.995198903,0.306693989,0.519791667,1,-0.525458248,pop
8382,2,4,0,0,0.671467764,-0.693306011,-0.605208333,1,-0.525458248,pop
8383,2,6,0,1,0.004801097,-0.026639344,0.519791667,1,1.474541752,pop
8384,2,7,0,1,1.671467764,2.306693989,2.144791667,1,2.474541752,pop
8385,2,6,1,1,1.004801097,-0.359972678,1.394791667,3,1.474541752,pop
8386,2,3,0,1,-0.995198903,-0.026639344,-1.230208333,3,-1.525458248,pop
8387,2,4,0,0,-0.661865569,1.306693989,-1.605208333,1,-0.525458248,pop
8389,2,4,0,0,-1.661865569,1.973360656,-4.480208333,1,-0.525458248,pop
8390,2,6,0,1,1.004801097,-2.026639344,0.519791667,1,1.474541752,pop
8391,2,4,0,0,-0.995198903,-1.693306011,-0.605208333,2,-0.525458248,pop
8392,2,5,1,1,0.671467764,-3.026639344,0.644791667,1,0.474541752,pop
8393,2,5,1,1,-0.328532236,0.640027322,0.644791667,1,0.474541752,pop
8394,2,2,1,0,1.004801097,1.640027322,1.894791667,2,-2.525458248,pop
8396,2,3,0,1,-0.328532236,0.306693989,0.019791667,1,-1.525458248,pop
8397,2,7,0,1,1.671467764,0.306693989,-0.480208333,1,2.474541752,pop
8398,2,6,0,0,0.338134431,-1.693306011,-0.105208333,1,1.474541752,pop
8399,2,6,0,1,-0.995198903,-4.693306011,-0.355208333,1,1.474541752,pop
8401,2,1,0,0,-1.328532236,2.306693989,-2.355208333,1,-3.525458248,pop
8402,2,5,1,0,0.671467764,1.306693989,1.144791667,1,0.474541752,pop
8403,2,4,0,1,-0.995198903,0.306693989,-0.605208333,2,-0.525458248,pop
8404,2,6,0,1,1.671467764,1.306693989,0.894791667,3,1.474541752,pop
8405,2,7,1,1,0.004801097,-0.359972678,1.394791667,1,2.474541752,pop
8406,2,4,0,1,1.338134431,0.973360656,-0.230208333,1,-0.525458248,pop
8407,2,5,1,0,-0.661865569,-1.026639344,-0.105208333,1,0.474541752,pop
8408,2,5,0,0,0.671467764,-2.359972678,0.269791667,1,0.474541752,pop
8409,2,4,1,1,-0.661865569,0.306693989,-0.480208333,1,-0.525458248,pop
8410,2,5,0,1,1.004801097,0.306693989,0.894791667,1,0.474541752,pop
8412,2,7,0,1,0.671467764,0.640027322,1.019791667,1,2.474541752,pop
8413,2,5,0,1,0.671467764,-0.359972678,1.644791667,3,0.474541752,pop
8414,2,6,1,1,1.004801097,2.306693989,0.769791667,1,1.474541752,pop
8415,2,2,1,0,1.004801097,0.973360656,-0.480208333,2,-2.525458248,pop
8419,2,5,0,1,-1.328532236,-0.359972678,-0.230208333,1,0.474541752,pop
8420,2,7,0,0,0.671467764,0.306693989,1.019791667,3,2.474541752,pop
8421,2,6,0,1,-2.661865569,0.640027322,0.144791667,2,1.474541752,pop
8423,2,4,0,0,-1.661865569,-1.359972678,-1.480208333,2,-0.525458248,pop
8425,2,6,1,1,1.671467764,-0.693306011,0.519791667,2,1.474541752,pop
8427,2,4,1,1,-1.328532236,-0.359972678,0.019791667,3,-0.525458248,pop
8428,2,4,0,1,0.338134431,0.306693989,-0.730208333,3,-0.525458248,pop
8429,2,6,0,1,0.671467764,0.973360656,-0.355208333,3,1.474541752,pop
8430,2,7,1,1,0.671467764,-0.693306011,-0.730208333,1,2.474541752,pop
8431,2,5,1,0,-0.328532236,0.640027322,2.144791667,1,0.474541752,pop
8433,2,6,0,0,0.671467764,1.306693989,-1.105208333,2,1.474541752,pop
8434,2,3,1,0,-1.328532236,-3.693306011,-0.980208333,2,-1.525458248,pop
8435,2,7,1,1,0.004801097,-2.026639344,0.269791667,2,2.474541752,pop
8437,2,6,0,1,1.671467764,0.306693989,0.269791667,2,1.474541752,pop
8438,2,4,1,1,0.671467764,0.306693989,0.644791667,2,-0.525458248,pop
8439,2,6,0,1,1.671467764,-0.693306011,0.144791667,3,1.474541752,pop
8440,2,4,0,1,1.004801097,0.640027322,0.894791667,2,-0.525458248,pop
8441,2,3,1,0,-1.328532236,-0.693306011,-0.105208333,3,-1.525458248,pop
8442,2,5,1,0,1.671467764,1.973360656,0.269791667,3,0.474541752,pop
8443,2,6,1,1,1.338134431,2.306693989,2.019791667,1,1.474541752,pop
8444,2,4,1,0,0.004801097,-1.359972678,-0.480208333,1,-0.525458248,pop
8445,2,4,0,1,1.338134431,-1.693306011,-1.230208333,2,-0.525458248,pop
8446,2,6,1,1,-1.661865569,-1.693306011,-0.980208333,2,1.474541752,pop
8447,2,1,0,1,-0.661865569,0.306693989,0.769791667,1,-3.525458248,pop
8448,2,4,0,0,1.004801097,1.306693989,0.644791667,3,-0.525458248,pop
8449,2,6,0,1,0.004801097,1.973360656,0.269791667,1,1.474541752,pop
8450,2,3,0,1,0.004801097,1.640027322,-0.605208333,3,-1.525458248,pop
8451,2,6,0,1,0.004801097,-1.693306011,0.519791667,3,1.474541752,pop
8452,2,7,1,1,-0.328532236,-0.693306011,-0.980208333,1,2.474541752,pop
8453,2,5,1,1,0.671467764,-0.026639344,0.144791667,3,0.474541752,pop
8454,2,7,1,1,-1.328532236,-0.693306011,0.269791667,3,2.474541752,pop
8455,2,5,0,0,0.338134431,1.973360656,-1.355208333,3,0.474541752,pop
8456,2,7,1,1,1.338134431,-1.026639344,0.394791667,3,2.474541752,pop
8457,2,6,1,1,0.671467764,-1.026639344,1.394791667,1,1.474541752,pop
8458,2,7,1,1,0.671467764,0.973360656,-0.480208333,1,2.474541752,pop
8459,2,5,1,0,1.671467764,2.306693989,0.894791667,1,0.474541752,pop
8460,2,6,1,1,0.671467764,-0.359972678,1.269791667,1,1.474541752,pop
8461,2,7,1,1,1.671467764,2.306693989,2.144791667,2,2.474541752,pop
8462,2,5,0,1,-1.328532236,-0.026639344,0.269791667,2,0.474541752,pop
8463,2,3,1,0,0.338134431,-0.026639344,1.394791667,2,-1.525458248,pop
8464,2,6,0,1,-0.661865569,0.640027322,0.644791667,1,1.474541752,pop
8465,2,4,0,1,0.338134431,-1.359972678,0.519791667,3,-0.525458248,pop
8466,2,5,1,0,1.004801097,-1.693306011,0.894791667,2,0.474541752,pop
8467,2,1,0,1,0.671467764,0.973360656,0.519791667,3,-3.525458248,pop
8468,2,7,1,1,1.338134431,0.640027322,0.644791667,1,2.474541752,pop
8469,2,2,0,1,0.338134431,0.306693989,-4.480208333,1,-2.525458248,pop
8470,2,5,0,0,0.671467764,1.306693989,0.144791667,1,0.474541752,pop
8471,2,3,0,0,-0.995198903,-1.026639344,-0.355208333,2,-1.525458248,pop
8472,2,4,1,0,0.004801097,-1.359972678,-0.230208333,1,-0.525458248,pop
8473,2,7,0,1,1.004801097,2.306693989,-1.230208333,2,2.474541752,pop
8474,2,5,1,0,0.338134431,0.640027322,-1.105208333,2,0.474541752,pop
8475,2,4,1,0,0.671467764,-2.693306011,-0.355208333,2,-0.525458248,pop
8476,2,5,0,1,-0.328532236,0.973360656,-0.480208333,2,0.474541752,pop
8477,2,5,1,1,-0.995198903,-1.026639344,-0.480208333,3,0.474541752,pop
8478,2,6,1,0,0.004801097,1.306693989,0.019791667,3,1.474541752,pop
8479,2,5,1,1,1.671467764,0.973360656,0.519791667,2,0.474541752,pop
8480,2,4,0,0,1.004801097,0.973360656,-0.730208333,2,-0.525458248,pop
8481,2,7,1,0,1.671467764,2.306693989,1.894791667,2,2.474541752,pop
8482,2,5,1,0,1.004801097,1.306693989,1.394791667,3,0.474541752,pop
8483,2,3,1,1,-0.995198903,0.640027322,-0.105208333,3,-1.525458248,pop
8484,2,6,1,0,0.671467764,-0.693306011,-0.230208333,2,1.474541752,pop
8485,2,4,0,1,-0.328532236,1.306693989,-0.230208333,1,-0.525458248,pop
8486,2,5,1,0,-0.328532236,-0.359972678,-0.355208333,3,0.474541752,pop
8487,2,4,0,1,0.004801097,0.640027322,0.269791667,1,-0.525458248,pop
8488,2,4,0,0,1.004801097,2.306693989,-0.105208333,1,-0.525458248,pop
8489,2,6,1,1,0.004801097,1.973360656,0.394791667,1,1.474541752,pop
8490,2,5,1,1,0.004801097,0.973360656,0.269791667,2,0.474541752,pop
8491,2,5,1,0,-1.328532236,-2.359972678,1.019791667,1,0.474541752,pop
8492,2,4,1,1,1.338134431,0.973360656,-0.605208333,2,-0.525458248,pop
8493,2,5,1,1,0.004801097,-0.359972678,-1.355208333,1,0.474541752,pop
8494,2,5,0,1,-0.661865569,-0.026639344,-0.355208333,3,0.474541752,pop
8495,2,2,0,1,1.338134431,1.640027322,-0.230208333,3,-2.525458248,pop
8496,2,4,1,1,1.671467764,1.306693989,1.144791667,2,-0.525458248,pop
8497,2,6,0,1,1.004801097,1.306693989,1.644791667,1,1.474541752,pop
8498,2,1,1,0,-0.328532236,2.306693989,0.894791667,1,-3.525458248,pop
8499,2,7,1,1,0.004801097,-1.359972678,0.019791667,3,2.474541752,pop
6943,3,5,1,1,0.004801097,0.640027322,0.019791667,1,0.032586558,brand
7945,3,4,1,1,0.671467764,-0.026639344,-0.105208333,2,-0.967413442,brand
7946,3,6,0,1,-0.661865569,0.306693989,0.144791667,1,1.032586558,brand
7947,3,6,1,0,1.671467764,-1.359972678,0.394791667,1,1.032586558,brand
7948,3,4,1,1,1.671467764,0.973360656,0.269791667,3,-0.967413442,brand
7949,3,6,1,1,1.338134431,-0.693306011,2.519791667,2,1.032586558,brand
7950,3,2,0,0,0.004801097,-0.026639344,-0.230208333,3,-2.967413442,brand
7951,3,6,1,1,0.671467764,0.640027322,-0.605208333,1,1.032586558,brand
7952,3,7,0,1,1.338134431,0.640027322,0.769791667,2,2.032586558,brand
7953,3,7,1,1,1.004801097,1.306693989,2.394791667,1,2.032586558,brand
7954,3,4,0,1,0.004801097,-1.693306011,0.769791667,1,-0.967413442,brand
