lfdn,i,y_i,x_i,man_check_i,inv_app_mc,inv_dl_mc,inv_cat_mc,n,y_i_mc,i_name,n_name,x_i_name
8402,1,1,1,0,0.671467764,1.306693989,1.144791667,3,-3.046843177,rep,third,high
8402,2,5,1,0,0.671467764,1.306693989,1.144791667,1,0.474541752,pop,first,high
8402,3,2,0,1,0.671467764,1.306693989,1.144791667,2,-2.967413442,brand,second,low
8403,1,4,1,1,-0.995198903,0.306693989,-0.605208333,1,-0.046843177,rep,first,high
8403,2,4,0,1,-0.995198903,0.306693989,-0.605208333,2,-0.525458248,pop,second,low
8403,3,4,0,0,-0.995198903,0.306693989,-0.605208333,3,-0.967413442,brand,third,low
8404,1,5,0,1,1.671467764,1.306693989,0.894791667,1,0.953156823,rep,first,low
8404,2,6,0,1,1.671467764,1.306693989,0.894791667,3,1.474541752,pop,third,low
8404,3,4,0,0,1.671467764,1.306693989,0.894791667,2,-0.967413442,brand,second,low
8405,1,6,0,1,0.004801097,-0.359972678,1.394791667,3,1.953156823,rep,third,low
8405,2,7,1,1,0.004801097,-0.359972678,1.394791667,1,2.474541752,pop,first,high
8405,3,6,1,1,0.004801097,-0.359972678,1.394791667,2,1.032586558,brand,second,high
8406,1,2,0,1,1.338134431,0.973360656,-0.230208333,3,-2.046843177,rep,third,low
8406,2,4,0,1,1.338134431,0.973360656,-0.230208333,1,-0.525458248,pop,first,low
8406,3,5,1,1,1.338134431,0.973360656,-0.230208333,2,0.032586558,brand,second,high
8407,1,4,1,0,-0.661865569,-1.026639344,-0.105208333,2,-0.046843177,rep,second,high
8407,2,5,1,0,-0.661865569,-1.026639344,-0.105208333,1,0.474541752,pop,first,high
8407,3,6,0,0,-0.661865569,-1.026639344,-0.105208333,3,1.032586558,brand,third,low
8408,1,2,1,0,0.671467764,-2.359972678,0.269791667,2,-2.046843177,rep,second,high
8408,2,5,0,0,0.671467764,-2.359972678,0.269791667,1,0.474541752,pop,first,low
8408,3,3,0,1,0.671467764,-2.359972678,0.269791667,3,-1.967413442,brand,third,low
8409,1,4,0,1,-0.661865569,0.306693989,-0.480208333,2,-0.046843177,rep,second,low
8409,2,4,1,1,-0.661865569,0.306693989,-0.480208333,1,-0.525458248,pop,first,high
8409,3,4,0,1,-0.661865569,0.306693989,-0.480208333,3,-0.967413442,brand,third,low
8410,1,6,0,1,1.004801097,0.306693989,0.894791667,2,1.953156823,rep,second,low
8410,2,5,0,1,1.004801097,0.306693989,0.894791667,1,0.474541752,pop,first,low
8410,3,4,0,0,1.004801097,0.306693989,0.894791667,3,-0.967413442,brand,third,low
8412,1,7,1,1,0.671467764,0.640027322,1.019791667,3,2.953156823,rep,third,high
8412,2,7,0,1,0.671467764,0.640027322,1.019791667,1,2.474541752,pop,first,low
8412,3,7,1,0,0.671467764,0.640027322,1.019791667,2,2.032586558,brand,second,high
8413,1,5,1,0,0.671467764,-0.359972678,1.644791667,2,0.953156823,rep,second,high
8413,2,5,0,1,0.671467764,-0.359972678,1.644791667,3,0.474541752,pop,third,low
8413,3,7,1,1,0.671467764,-0.359972678,1.644791667,1,2.032586558,brand,first,high
8414,1,6,1,1,1.004801097,2.306693989,0.769791667,2,1.953156823,rep,second,high
8414,2,6,1,1,1.004801097,2.306693989,0.769791667,1,1.474541752,pop,first,high
8414,3,7,1,0,1.004801097,2.306693989,0.769791667,3,2.032586558,brand,third,high
8415,1,4,1,0,1.004801097,0.973360656,-0.480208333,1,-0.046843177,rep,first,high
8415,2,2,1,0,1.004801097,0.973360656,-0.480208333,2,-2.525458248,pop,second,high
8415,3,2,1,0,1.004801097,0.973360656,-0.480208333,3,-2.967413442,brand,third,high
8419,1,5,1,1,-1.328532236,-0.359972678,-0.230208333,2,0.953156823,rep,second,high
8419,2,5,0,1,-1.328532236,-0.359972678,-0.230208333,1,0.474541752,pop,first,low
8419,3,4,0,0,-1.328532236,-0.359972678,-0.230208333,3,-0.967413442,brand,third,low
8420,1,7,1,1,0.671467764,0.306693989,1.019791667,2,2.953156823,rep,second,high
8420,2,7,0,0,0.671467764,0.306693989,1.019791667,3,2.474541752,pop,third,low
8420,3,7,1,1,0.671467764,0.306693989,1.019791667,1,2.032586558,brand,first,high
8421,1,6,1,1,-2.661865569,0.640027322,0.144791667,3,1.953156823,rep,third,high
8421,2,6,0,1,-2.661865569,0.640027322,0.144791667,2,1.474541752,pop,second,low
8421,3,5,0,0,-2.661865569,0.640027322,0.144791667,1,0.032586558,brand,first,low
8423,1,4,1,1,-1.661865569,-1.359972678,-1.480208333,1,-0.046843177,rep,first,high
8423,2,4,0,0,-1.661865569,-1.359972678,-1.480208333,2,-0.525458248,pop,second,low
8423,3,4,0,0,-1.661865569,-1.359972678,-1.480208333,3,-0.967413442,brand,third,low
8425,1,6,1,1,1.671467764,-0.693306011,0.519791667,1,1.953156823,rep,first,high
8425,2,6,1,1,1.671467764,-0.693306011,0.519791667,2,1.474541752,pop,second,high
8425,3,6,1,0,1.671467764,-0.693306011,0.519791667,3,1.032586558,brand,third,high
8427,1,4,1,0,-1.328532236,-0.359972678,0.019791667,2,-0.046843177,rep,second,high
8427,2,4,1,1,-1.328532236,-0.359972678,0.019791667,3,-0.525458248,pop,third,high
8427,3,5,1,1,-1.328532236,-0.359972678,0.019791667,1,0.032586558,brand,first,high
8428,1,4,0,0,0.338134431,0.306693989,-0.730208333,2,-0.046843177,rep,second,low
8428,2,4,0,1,0.338134431,0.306693989,-0.730208333,3,-0.525458248,pop,third,low
8428,3,4,1,0,0.338134431,0.306693989,-0.730208333,1,-0.967413442,brand,first,high
8429,1,5,0,0,0.671467764,0.973360656,-0.355208333,1,0.953156823,rep,first,low
8429,2,6,0,1,0.671467764,0.973360656,-0.355208333,3,1.474541752,pop,third,low
8429,3,6,1,1,0.671467764,0.973360656,-0.355208333,2,1.032586558,brand,second,high
8430,1,3,1,1,0.671467764,-0.693306011,-0.730208333,2,-1.046843177,rep,second,high
8430,2,7,1,1,0.671467764,-0.693306011,-0.730208333,1,2.474541752,pop,first,high
8430,3,4,0,1,0.671467764,-0.693306011,-0.730208333,3,-0.967413442,brand,third,low
8431,1,3,0,1,-0.328532236,0.640027322,2.144791667,3,-1.046843177,rep,third,low
8431,2,5,1,0,-0.328532236,0.640027322,2.144791667,1,0.474541752,pop,first,high
8431,3,5,0,0,-0.328532236,0.640027322,2.144791667,2,0.032586558,brand,second,low
8433,1,3,0,1,0.671467764,1.306693989,-1.105208333,3,-1.046843177,rep,third,low
8433,2,6,0,0,0.671467764,1.306693989,-1.105208333,2,1.474541752,pop,second,low
8433,3,6,1,1,0.671467764,1.306693989,-1.105208333,1,1.032586558,brand,first,high
8434,1,5,1,1,-1.328532236,-3.693306011,-0.980208333,3,0.953156823,rep,third,high
8434,2,3,1,0,-1.328532236,-3.693306011,-0.980208333,2,-1.525458248,pop,second,high
8434,3,6,1,1,-1.328532236,-3.693306011,-0.980208333,1,1.032586558,brand,first,high
8435,1,6,1,1,0.004801097,-2.026639344,0.269791667,3,1.953156823,rep,third,high
8435,2,7,1,1,0.004801097,-2.026639344,0.269791667,2,2.474541752,pop,second,high
8435,3,7,1,1,0.004801097,-2.026639344,0.269791667,1,2.032586558,brand,first,high
8437,1,4,0,1,1.671467764,0.306693989,0.269791667,3,-0.046843177,rep,third,low
8437,2,6,0,1,1.671467764,0.306693989,0.269791667,2,1.474541752,pop,second,low
8437,3,6,0,1,1.671467764,0.306693989,0.269791667,1,1.032586558,brand,first,low
8438,1,4,1,1,0.671467764,0.306693989,0.644791667,3,-0.046843177,rep,third,high
8438,2,4,1,1,0.671467764,0.306693989,0.644791667,2,-0.525458248,pop,second,high
8438,3,6,1,0,0.671467764,0.306693989,0.644791667,1,1.032586558,brand,first,high
8439,1,2,0,1,1.671467764,-0.693306011,0.144791667,1,-2.046843177,rep,first,low
8439,2,6,0,1,1.671467764,-0.693306011,0.144791667,3,1.474541752,pop,third,low
8439,3,6,0,1,1.671467764,-0.693306011,0.144791667,2,1.032586558,brand,second,low
8440,1,5,1,1,1.004801097,0.640027322,0.894791667,1,0.953156823,rep,first,high
8440,2,4,0,1,1.004801097,0.640027322,0.894791667,2,-0.525458248,pop,second,low
8440,3,5,0,1,1.004801097,0.640027322,0.894791667,3,0.032586558,brand,third,low
8441,1,1,1,1,-1.328532236,-0.693306011,-0.105208333,2,-3.046843177,rep,second,high
8441,2,3,1,0,-1.328532236,-0.693306011,-0.105208333,3,-1.525458248,pop,third,high
8441,3,1,1,0,-1.328532236,-0.693306011,-0.105208333,1,-3.967413442,brand,first,high
8442,1,4,0,1,1.671467764,1.973360656,0.269791667,1,-0.046843177,rep,first,low
8442,2,5,1,0,1.671467764,1.973360656,0.269791667,3,0.474541752,pop,third,high
8442,3,5,1,1,1.671467764,1.973360656,0.269791667,2,0.032586558,brand,second,high
8443,1,2,0,1,1.338134431,2.306693989,2.019791667,3,-2.046843177,rep,third,low
8443,2,6,1,1,1.338134431,2.306693989,2.019791667,1,1.474541752,pop,first,high
8443,3,1,0,1,1.338134431,2.306693989,2.019791667,2,-3.967413442,brand,second,low
8444,1,2,0,1,0.004801097,-1.359972678,-0.480208333,2,-2.046843177,rep,second,low
8444,2,4,1,0,0.004801097,-1.359972678,-0.480208333,1,-0.525458248,pop,first,high
8444,3,3,0,1,0.004801097,-1.359972678,-0.480208333,3,-1.967413442,brand,third,low
8445,1,4,0,0,1.338134431,-1.693306011,-1.230208333,3,-0.046843177,rep,third,low
8445,2,4,0,1,1.338134431,-1.693306011,-1.230208333,2,-0.525458248,pop,second,low
8445,3,6,1,1,1.338134431,-1.693306011,-1.230208333,1,1.032586558,brand,first,high
8446,1,5,0,1,-1.661865569,-1.693306011,-0.980208333,3,0.953156823,rep,third,low
8446,2,6,1,1,-1.661865569,-1.693306011,-0.980208333,2,1.474541752,pop,second,high
8446,3,6,0,1,-1.661865569,-1.693306011,-0.980208333,1,1.032586558,brand,first,low
8447,1,2,0,1,-0.661865569,0.306693989,0.769791667,3,-2.046843177,rep,third,low
8447,2,1,0,1,-0.661865569,0.306693989,0.769791667,1,-3.525458248,pop,first,low
8447,3,5,1,1,-0.661865569,0.306693989,0.769791667,2,0.032586558,brand,second,high
8448,1,5,0,1,1.004801097,1.306693989,0.644791667,2,0.953156823,rep,second,low
8448,2,4,0,0,1.004801097,1.306693989,0.644791667,3,-0.525458248,pop,third,low
8448,3,4,0,1,1.004801097,1.306693989,0.644791667,1,-0.967413442,brand,first,low
8449,1,7,1,1,0.004801097,1.973360656,0.269791667,3,2.953156823,rep,third,high
8449,2,6,0,1,0.004801097,1.973360656,0.269791667,1,1.474541752,pop,first,low
8449,3,6,0,0,0.004801097,1.973360656,0.269791667,2,1.032586558,brand,second,low
8450,1,7,1,1,0.004801097,1.640027322,-0.605208333,2,2.953156823,rep,second,high
8450,2,3,0,1,0.004801097,1.640027322,-0.605208333,3,-1.525458248,pop,third,low
8450,3,7,0,1,0.004801097,1.640027322,-0.605208333,1,2.032586558,brand,first,low
8451,1,5,1,1,0.004801097,-1.693306011,0.519791667,1,0.953156823,rep,first,high
8451,2,6,0,1,0.004801097,-1.693306011,0.519791667,3,1.474541752,pop,third,low
8451,3,5,0,1,0.004801097,-1.693306011,0.519791667,2,0.032586558,brand,second,low
8452,1,4,0,1,-0.328532236,-0.693306011,-0.980208333,2,-0.046843177,rep,second,low
8452,2,7,1,1,-0.328532236,-0.693306011,-0.980208333,1,2.474541752,pop,first,high
8452,3,6,0,0,-0.328532236,-0.693306011,-0.980208333,3,1.032586558,brand,third,low
8453,1,5,0,1,0.671467764,-0.026639344,0.144791667,1,0.953156823,rep,first,low
8453,2,5,1,1,0.671467764,-0.026639344,0.144791667,3,0.474541752,pop,third,high
8453,3,5,0,0,0.671467764,-0.026639344,0.144791667,2,0.032586558,brand,second,low
8454,1,6,1,1,-1.328532236,-0.693306011,0.269791667,2,1.953156823,rep,second,high
8454,2,7,1,1,-1.328532236,-0.693306011,0.269791667,3,2.474541752,pop,third,high
8454,3,7,1,1,-1.328532236,-0.693306011,0.269791667,1,2.032586558,brand,first,high
8455,1,4,1,1,0.338134431,1.973360656,-1.355208333,2,-0.046843177,rep,second,high
8455,2,5,0,0,0.338134431,1.973360656,-1.355208333,3,0.474541752,pop,third,low
8455,3,4,0,0,0.338134431,1.973360656,-1.355208333,1,-0.967413442,brand,first,low
8456,1,6,0,1,1.338134431,-1.026639344,0.394791667,1,1.953156823,rep,first,low
8456,2,7,1,1,1.338134431,-1.026639344,0.394791667,3,2.474541752,pop,third,high
8456,3,7,1,0,1.338134431,-1.026639344,0.394791667,2,2.032586558,brand,second,high
8457,1,3,0,0,0.671467764,-1.026639344,1.394791667,2,-1.046843177,rep,second,low
8457,2,6,1,1,0.671467764,-1.026639344,1.394791667,1,1.474541752,pop,first,high
8457,3,6,1,1,0.671467764,-1.026639344,1.394791667,3,1.032586558,brand,third,high
8458,1,5,1,1,0.671467764,0.973360656,-0.480208333,2,0.953156823,rep,second,high
8458,2,7,1,1,0.671467764,0.973360656,-0.480208333,1,2.474541752,pop,first,high
8458,3,5,0,1,0.671467764,0.973360656,-0.480208333,3,0.032586558,brand,third,low
8459,1,7,1,0,1.671467764,2.306693989,0.894791667,2,2.953156823,rep,second,high
8459,2,5,1,0,1.671467764,2.306693989,0.894791667,1,0.474541752,pop,first,high
8459,3,6,0,0,1.671467764,2.306693989,0.894791667,3,1.032586558,brand,third,low
8460,1,3,0,1,0.671467764,-0.359972678,1.269791667,2,-1.046843177,rep,second,low
8460,2,6,1,1,0.671467764,-0.359972678,1.269791667,1,1.474541752,pop,first,high
8460,3,6,0,1,0.671467764,-0.359972678,1.269791667,3,1.032586558,brand,third,low
8461,1,6,0,0,1.671467764,2.306693989,2.144791667,1,1.953156823,rep,first,low
8461,2,7,1,1,1.671467764,2.306693989,2.144791667,2,2.474541752,pop,second,high
8461,3,7,0,0,1.671467764,2.306693989,2.144791667,3,2.032586558,brand,third,low
8462,1,5,1,1,-1.328532236,-0.026639344,0.269791667,3,0.953156823,rep,third,high
8462,2,5,0,1,-1.328532236,-0.026639344,0.269791667,2,0.474541752,pop,second,low
8462,3,6,1,1,-1.328532236,-0.026639344,0.269791667,1,1.032586558,brand,first,high
8463,1,3,0,1,0.338134431,-0.026639344,1.394791667,3,-1.046843177,rep,third,low
8463,2,3,1,0,0.338134431,-0.026639344,1.394791667,2,-1.525458248,pop,second,high
8463,3,3,0,0,0.338134431,-0.026639344,1.394791667,1,-1.967413442,brand,first,low
8464,1,6,1,1,-0.661865569,0.640027322,0.644791667,2,1.953156823,rep,second,high
8464,2,6,0,1,-0.661865569,0.640027322,0.644791667,1,1.474541752,pop,first,low
8464,3,3,1,0,-0.661865569,0.640027322,0.644791667,3,-1.967413442,brand,third,high
8465,1,5,1,1,0.338134431,-1.359972678,0.519791667,1,0.953156823,rep,first,high
8465,2,4,0,1,0.338134431,-1.359972678,0.519791667,3,-0.525458248,pop,third,low
8465,3,6,1,1,0.338134431,-1.359972678,0.519791667,2,1.032586558,brand,second,high
8466,1,2,1,1,1.004801097,-1.693306011,0.894791667,1,-2.046843177,rep,first,high
8466,2,5,1,0,1.004801097,-1.693306011,0.894791667,2,0.474541752,pop,second,high
8466,3,5,0,1,1.004801097,-1.693306011,0.894791667,3,0.032586558,brand,third,low
8467,1,7,1,1,0.671467764,0.973360656,0.519791667,1,2.953156823,rep,first,high
8467,2,1,0,1,0.671467764,0.973360656,0.519791667,3,-3.525458248,pop,third,low
8467,3,3,1,0,0.671467764,0.973360656,0.519791667,2,-1.967413442,brand,second,high
8468,1,3,0,1,1.338134431,0.640027322,0.644791667,2,-1.046843177,rep,second,low
8468,2,7,1,1,1.338134431,0.640027322,0.644791667,1,2.474541752,pop,first,high
8468,3,4,0,0,1.338134431,0.640027322,0.644791667,3,-0.967413442,brand,third,low
8469,1,5,0,1,0.338134431,0.306693989,-4.480208333,2,0.953156823,rep,second,low
8469,2,2,0,1,0.338134431,0.306693989,-4.480208333,1,-2.525458248,pop,first,low
8469,3,6,0,0,0.338134431,0.306693989,-4.480208333,3,1.032586558,brand,third,low
8470,1,6,0,1,0.671467764,1.306693989,0.144791667,2,1.953156823,rep,second,low
8470,2,5,0,0,0.671467764,1.306693989,0.144791667,1,0.474541752,pop,first,low
8470,3,2,0,1,0.671467764,1.306693989,0.144791667,3,-2.967413442,brand,third,low
8471,1,3,0,1,-0.995198903,-1.026639344,-0.355208333,1,-1.046843177,rep,first,low
8471,2,3,0,0,-0.995198903,-1.026639344,-0.355208333,2,-1.525458248,pop,second,low
8471,3,2,1,1,-0.995198903,-1.026639344,-0.355208333,3,-2.967413442,brand,third,high
8472,1,2,1,1,0.004801097,-1.359972678,-0.230208333,3,-2.046843177,rep,third,high
8472,2,4,1,0,0.004801097,-1.359972678,-0.230208333,1,-0.525458248,pop,first,high
8472,3,3,0,1,0.004801097,-1.359972678,-0.230208333,2,-1.967413442,brand,second,low
8473,1,5,1,1,1.004801097,2.306693989,-1.230208333,1,0.953156823,rep,first,high
8473,2,7,0,1,1.004801097,2.306693989,-1.230208333,2,2.474541752,pop,second,low
8473,3,7,1,1,1.004801097,2.306693989,-1.230208333,3,2.032586558,brand,third,high
8474,1,3,1,1,0.338134431,0.640027322,-1.105208333,3,-1.046843177,rep,third,high
8474,2,5,1,0,0.338134431,0.640027322,-1.105208333,2,0.474541752,pop,second,high
8474,3,2,0,1,0.338134431,0.640027322,-1.105208333,1,-2.967413442,brand,first,low
8475,1,4,0,1,0.671467764,-2.693306011,-0.355208333,3,-0.046843177,rep,third,low
8475,2,4,1,0,0.671467764,-2.693306011,-0.355208333,2,-0.525458248,pop,second,high
8475,3,4,0,1,0.671467764,-2.693306011,-0.355208333,1,-0.967413442,brand,first,low
8476,1,3,0,1,-0.328532236,0.973360656,-0.480208333,3,-1.046843177,rep,third,low
8476,2,5,0,1,-0.328532236,0.973360656,-0.480208333,2,0.474541752,pop,second,low
8476,3,4,1,0,-0.328532236,0.973360656,-0.480208333,1,-0.967413442,brand,first,high
8477,1,5,0,1,-0.995198903,-1.026639344,-0.480208333,1,0.953156823,rep,first,low
8477,2,5,1,1,-0.995198903,-1.026639344,-0.480208333,3,0.474541752,pop,third,high
8477,3,3,1,1,-0.995198903,-1.026639344,-0.480208333,2,-1.967413442,brand,second,high
8478,1,5,0,1,0.004801097,1.306693989,0.019791667,2,0.953156823,rep,second,low
8478,2,6,1,0,0.004801097,1.306693989,0.019791667,3,1.474541752,pop,third,high
8478,3,2,0,0,0.004801097,1.306693989,0.019791667,1,-2.967413442,brand,first,low
8479,1,2,0,1,1.671467764,0.973360656,0.519791667,1,-2.046843177,rep,first,low
8479,2,5,1,1,1.671467764,0.973360656,0.519791667,2,0.474541752,pop,second,high
8479,3,4,0,0,1.671467764,0.973360656,0.519791667,3,-0.967413442,brand,third,low
8480,1,5,0,1,1.004801097,0.973360656,-0.730208333,1,0.953156823,rep,first,low
8480,2,4,0,0,1.004801097,0.973360656,-0.730208333,2,-0.525458248,pop,second,low
8480,3,7,1,1,1.004801097,0.973360656,-0.730208333,3,2.032586558,brand,third,high
8481,1,7,1,0,1.671467764,2.306693989,1.894791667,1,2.953156823,rep,first,high
8481,2,7,1,0,1.671467764,2.306693989,1.894791667,2,2.474541752,pop,second,high
8481,3,7,1,1,1.671467764,2.306693989,1.894791667,3,2.032586558,brand,third,high
8482,1,3,1,0,1.004801097,1.306693989,1.394791667,2,-1.046843177,rep,second,high
8482,2,5,1,0,1.004801097,1.306693989,1.394791667,3,0.474541752,pop,third,high
8482,3,1,0,1,1.004801097,1.306693989,1.394791667,1,-3.967413442,brand,first,low
8483,1,6,1,1,-0.995198903,0.640027322,-0.105208333,1,1.953156823,rep,first,high
8483,2,3,1,1,-0.995198903,0.640027322,-0.105208333,3,-1.525458248,pop,third,high
8483,3,6,1,1,-0.995198903,0.640027322,-0.105208333,2,1.032586558,brand,second,high
8484,1,2,0,1,0.671467764,-0.693306011,-0.230208333,3,-2.046843177,rep,third,low
8484,2,6,1,0,0.671467764,-0.693306011,-0.230208333,2,1.474541752,pop,second,high
8484,3,6,1,1,0.671467764,-0.693306011,-0.230208333,1,1.032586558,brand,first,high
8485,1,5,0,1,-0.328532236,1.306693989,-0.230208333,3,0.953156823,rep,third,low
8485,2,4,0,1,-0.328532236,1.306693989,-0.230208333,1,-0.525458248,pop,first,low
8485,3,5,1,0,-0.328532236,1.306693989,-0.230208333,2,0.032586558,brand,second,high
8486,1,1,0,0,-0.328532236,-0.359972678,-0.355208333,2,-3.046843177,rep,second,low
8486,2,5,1,0,-0.328532236,-0.359972678,-0.355208333,3,0.474541752,pop,third,high
8486,3,7,1,1,-0.328532236,-0.359972678,-0.355208333,1,2.032586558,brand,first,high
8487,1,4,0,1,0.004801097,0.640027322,0.269791667,3,-0.046843177,rep,third,low
8487,2,4,0,1,0.004801097,0.640027322,0.269791667,1,-0.525458248,pop,first,low
8487,3,4,0,1,0.004801097,0.640027322,0.269791667,2,-0.967413442,brand,second,low
8488,1,4,0,0,1.004801097,2.306693989,-0.105208333,3,-0.046843177,rep,third,low
8488,2,4,0,0,1.004801097,2.306693989,-0.105208333,1,-0.525458248,pop,first,low
8488,3,4,1,0,1.004801097,2.306693989,-0.105208333,2,-0.967413442,brand,second,high
8489,1,6,0,1,0.004801097,1.973360656,0.394791667,3,1.953156823,rep,third,low
8489,2,6,1,1,0.004801097,1.973360656,0.394791667,1,1.474541752,pop,first,high
8489,3,6,0,1,0.004801097,1.973360656,0.394791667,2,1.032586558,brand,second,low
8490,1,2,0,1,0.004801097,0.973360656,0.269791667,3,-2.046843177,rep,third,low
8490,2,5,1,1,0.004801097,0.973360656,0.269791667,2,0.474541752,pop,second,high
8490,3,6,0,1,0.004801097,0.973360656,0.269791667,1,1.032586558,brand,first,low
8491,1,6,1,0,-1.328532236,-2.359972678,1.019791667,3,1.953156823,rep,third,high
8491,2,5,1,0,-1.328532236,-2.359972678,1.019791667,1,0.474541752,pop,first,high
8491,3,2,0,0,-1.328532236,-2.359972678,1.019791667,2,-2.967413442,brand,second,low
8492,1,5,1,1,1.338134431,0.973360656,-0.605208333,1,0.953156823,rep,first,high
8492,2,4,1,1,1.338134431,0.973360656,-0.605208333,2,-0.525458248,pop,second,high
8492,3,3,0,1,1.338134431,0.973360656,-0.605208333,3,-1.967413442,brand,third,low
8493,1,2,0,1,0.004801097,-0.359972678,-1.355208333,2,-2.046843177,rep,second,low
8493,2,5,1,1,0.004801097,-0.359972678,-1.355208333,1,0.474541752,pop,first,high
8493,3,6,0,1,0.004801097,-0.359972678,-1.355208333,3,1.032586558,brand,third,low
8494,1,5,0,1,-0.661865569,-0.026639344,-0.355208333,2,0.953156823,rep,second,low
8494,2,5,0,1,-0.661865569,-0.026639344,-0.355208333,3,0.474541752,pop,third,low
8494,3,7,1,1,-0.661865569,-0.026639344,-0.355208333,1,2.032586558,brand,first,high
8495,1,2,0,1,1.338134431,1.640027322,-0.230208333,2,-2.046843177,rep,second,low
8495,2,2,0,1,1.338134431,1.640027322,-0.230208333,3,-2.525458248,pop,third,low
8495,3,6,1,1,1.338134431,1.640027322,-0.230208333,1,1.032586558,brand,first,high
8496,1,3,0,1,1.671467764,1.306693989,1.144791667,1,-1.046843177,rep,first,low
8496,2,4,1,1,1.671467764,1.306693989,1.144791667,2,-0.525458248,pop,second,high
8496,3,6,1,1,1.671467764,1.306693989,1.144791667,3,1.032586558,brand,third,high
8497,1,2,1,1,1.004801097,1.306693989,1.644791667,2,-2.046843177,rep,second,high
8497,2,6,0,1,1.004801097,1.306693989,1.644791667,1,1.474541752,pop,first,low
8497,3,5,1,1,1.004801097,1.306693989,1.644791667,3,0.032586558,brand,third,high
8498,1,1,1,1,-0.328532236,2.306693989,0.894791667,2,-3.046843177,rep,second,high
8498,2,1,1,0,-0.328532236,2.306693989,0.894791667,1,-3.525458248,pop,first,high
8498,3,7,1,1,-0.328532236,2.306693989,0.894791667,3,2.032586558,brand,third,high
8499,1,6,1,1,0.004801097,-1.359972678,0.019791667,1,1.953156823,rep,first,high
8499,2,7,1,1,0.004801097,-1.359972678,0.019791667,3,2.474541752,pop,third,high
8499,3,7,1,1,0.004801097,-1.359972678,0.019791667,2,2.032586558,brand,second,high
